id,partner_name,party_type_id,partner_name_ja
11109,"SPACE TOWN",2,
11110,"SPACEWAVE SOFTWARE INC",2,
11111,"SPACE WHALE LLC",2,
11120,"SPARK PLUG GAMES, LLC",2,
11121,"SPARK UNLIMITED, INC.",2,
11129,"SPEARHEAD GAMES",2,
11152,"SPERASOFT, INC.",2,
11161,"SPICYSOFT CORPORATION",2,スパイシーソフト株式会社
11163,"SPIDERS SARL",2,
11170,"SPIKY FISH GAMES, LLC",2,
11172,"SPILT MILK STUDIOS LTD",2,
11179,"SPINVECTOR SPA",2,
11180,"SPIRAL HOUSE LTD",2,
11186,"SPLASH DAMAGE LTD",2,
11208,"[ASIA] SPRINGLOADED PTE. LTD",2,
11209,"SPRING WIRTZ & PISCHKE GMBH & CO. KG",2,
11217,"SPUNGE GAMES PTY",2,
11228,"SQUARE K SOFTWARE, LLC",2,
11229,"SQUARE ONE GAMES INC",2,
11237,SSPROJECTX,2,
11243,"STAINLESS GAMES",2,
11249,"STANDINGCAT INC.",2,STANDINGCAT合同会社
11250,"STAND OUT GAMES STUDIO LTD",2,
11255,"STARBREEZE AB",2,
11258,"STARCRUISER STUDIO S.L.U.",2,
11260,"STARDALE STUDIO CORP.",2,
11275,"START VR PTY LTD",2,
11278,"STATUE AB",2,
11283,"STEAMROLLER STUDIOS",2,
11289,"STEEL CRATE GAMES, INC.",2,
11291,"STEEL MONKEYS JOINT LIMITED LIABILITY COMPANY",2,
11293,"STEEL WOOL GAMES, LLC",2,
11296,"STEGERSAURUS SOFTWARE INC.",2,
11299,"STELLAR ENTERTAINMENT SOFTWARE LTD",2,
11301,"STELLARVR LIMITED",2,
11302,"STEPAN BOEV PRODUCTIONS AB",2,
11303,"STEPHEN ALLEN",2,
11316,"STICKMEN MEDIA LIMITED",2,
11321,"STICKY RICE GAMES",2,
11324,"STIMTECH LTD.",2,
11325,"STIMTECH LTD. DBA NEOCORE GAMES",2,
11341,STOIC,2,
11342,"STOKER GAMES LIMITED",2,
11343,"STOLEN COUCH GAMES B.V.",2,
11353,"STORMANCER SAS",2,
11355,"STORMBRINGER STUDIOS",2,
11358,"STORM IN A TEACUP S.R.L.",2,
11361,"STORYBIRD SARL",2,
11366,"STRAIGHT RIGHT PTY LTD",2,
11371,"STRANGELY NAMED LTD",2,
11374,"STRATEGIC CONTENT",2,
11376,"STRATEGY FIRST",2,
11377,"STRAWBERRY GAMES LIMITED",2,
11381,"STREAM LIMITED",2,
11391,"STRENGTH IN NUMBERS STUDIOS, INC",2,
11392,"STRESS LEVEL ZERO",2,
11393,"STREUM ON STUDIO",2,
11397,STROBOSKOP,2,
11399,STRONGBOX3D,2,
11413,"STUDIOARTDINK CORPORATION",2,株式会社スタジオアートディンク
11418,"STUDIO DE JEUX BISHOP INC.  BISHOP GAMES INC.",2,
11420,"STUDIO EVIL S.R.L.",2,
11424,"STUDIO FORGE LIMITED",2,
11426,"STUDIO GUTS LLC",2,
11446,"STUDIOVICIOUS LLC",2,
11447,"STUDIO WONDER EFFECT LIMITED COMPANY",2,有限会社スタジオワンダーエフェクト
11448,"STUDIO WUMPUS",2,
11460,"SUBSET GAMES",2,
11468,"SUCHWORKS LTD",2,
11473,"SUMO DIGITAL LTD",2,
11479,"SUN CORPORATION",2,サン電子株式会社
11481,"SUNFISH CO., LTD.",2,有限会社SUNFISH
11485,"SUNGAZER SOFTWARE LLC",2,
11486,"SUNHAMMER AB",2,
11487,"SUNKEN PLACES",2,
11488,"SUNLAND ESTUDIOS DE ENTRETENIMENTO LTDA",2,
11498,"SUPERBROTHERS A/V INC.",2,
11502,"SUPER DUPER GAME COMPANY",2,
11508,"SUPERGONK LTD",2,
11509,"SUPER HATCH GAMES LLP",2,
11510,"SUPERHOT SP. Z O.O.",2,
11513,"SUPER MEGA TEAM LTD",2,
11518,"SUPER SOUL LLC",2,
11521,"SUPER SYSTEMS SOFTWORKS LLC",2,
11522,SUPERTYPE,2,
11524,"SUPER X STUDIOS LLC",2,
11527,"SURPRISE ATTACK",2,
11528,"SURPRISE ATTACK PTY LTD",2,
11531,"SURVIOS, INC",2,
11533,"[ASIA] SUZHOU SNAIL DIGITAL TECHNOLOGY CO.,LTD.",2,
11537,"SVEN KOPACZ T/A VINIVANI",2,
11542,"SVRVIVE AB",2,
11547,"SWDTECH GAMES",2,
11551,"SWING SWING SUBMARINE",2,
11559,"SWODREF STUDIOS LLC",2,
11560,"SWORDSWIPE STUDIOS",2,
11562,"SWORD TWIN STUDIOS LTD.",2,
11585,"SYNOVATE LIMITED",2,
11600,"SYSTEM ERA SOFTWORKS",2,
11602,"SYSTEMSOFT ALPHA CORPORATION",2,システムソフト・アルファー株式会社
11604,"SÓLFAR STUDIOS EHF",2,
11612,"TABLE FLIP GAMES LTD",2,
11613,"TACKEON LLC",2,
11616,"TACTILE FUSION LTD",2,
11624,"TAG STUDIO PRIVATE LIMITED",2,
11631,"TAITO CORPORATION",2,株式会社タイトー
11638,"TAKE THIS STUDIOS LLC",2,
11644,"TAKUYO KOUGYO CO.,LTD.",2,株式会社拓洋興業
11648,"TALEWORLDS ENTERTAINMENT",2,
11649,"TALEWORLDS ENTERTAINMENT IKISOFT YAZILIM BILGI VE ",2,
11651,"TALKING ABOUT MEDIA SCP",2,
11653,"T'ALLENT INTERACTIVE GAMES",2,
11658,"TAMMEKA LIMITED",2,
11669,"TANTALUS MEDIA PTY LTD",2,
11681,TARSIER,2,
11683,"TARSIER STUDIOS PUBLISHING AB",2,
11693,"TATE INTERACTIVE SP Z O.O.",2,
11716,"TDZ GAMES",2,
11718,"TEAM 17 DIGITAL",2,
11720,"TEAM6 GAME STUDIOS BV",2,
11729,"TEAM FRIZZ, INC.",2,
11732,"TEAM MEAT",2,
11733,"TEAM SHIFTY PTY LTD",2,
11735,"TEAM STENDEC",2,
11736,"TEAM STENDEC GBRH LÜRIG&MEYER",2,
11743,TECHLAND,2,
11767,TEKNOPANTS,2,
11769,"TEKU STUDIOS SOFTWARE SL",2,
11787,"TELEGAMES INC",2,
11789,"TELEHOUSE INTERNATIONAL CORPORATION OF EUROPE LIMITED",2,
11840,"TEQUILA WORKS",2,
11847,"TERMINAL REALITY",2,
11851,"TERRAMAX, INC. D.B.A. ROCKTASTIC GAMES",2,
11854,"TERRA TEK STUDIOS LIMITED",2,
11863,"TESEO Y EL MINOTAURO, S.L.U.",2,
11866,"TEST COMPANY",2,☆☆☆
11869,TEST-LIMING,2,TEST-LIMING
11873,"TETRAGON WORKS",2,
11874,"TETRAHEDRAL INTERACTIVE INC.",2,
11890,"THAT WONDERFUL LEMON COMPANY LTD.",2,
11893,"THE AMIABLE COMPANY",2,
11895,"THE ASTRONAUTS",2,
11898,"THE BALANCE INC",2,
11906,"THE CAMPFIRE UNION",2,
11923,"THE DANGEROUS KITCHEN LTD",2,
11929,"THE DEPARTMENT OF SILLY STUFF, LLC",2,
11932,"THE DOMAGINARIUM",2,
11945,"THE FUN PIMPS ENTERTAINMENT LLC",2,
11950,"THE GAME BAKERS",2,
11964,"THE HAND DYE COMPANY LLC",2,
11965,"THE HOUSE OF FABLES ROBASZYNSKI-JANIEC SP.J.",2,
11969,"THE IMAGINATI STUDIOS LTD",2,
11971,"THE INTERACTIVE MEDIA CORPORATION INC",2,
11975,"THEKLA INC.,",2,
11978,"THE LAYABOUTS LLC",2,
11984,"THEM CORPORATION",2,"THEM CORPORATION"
11985,"THE MEN WHO WEAR MANY HATS LLC",2,
11992,"THE MUTEKI CORPORATION",2,
11997,"THE OKIE GROUP, LLC",2,
12014,"THE PYXEL PUB LLC.",2,
12016,"THE QUANTUM ASTROPHYSICISTS GUILD",2,
12021,"THE ROGUE INITIATIVE",2,
12031,"THE STORK BURNT DOWN LLC",2,
12036,"THE THIRD FLOOR LONDON LTD",2,
12044,"THE VR COMPANY",2,
12053,"THI BINH MINH NGUYEN",2,
12060,"THINKNEXTSQUARED LLC",2,
12072,"THOMAS ALTENBURGER",2,
12082,"THORNBURY SOFTWARE LLC",2,
12087,"THOSE AWESOME GUYS LTD",2,
12088,"THOTWISE INC.",2,
12098,"THREAKS GMBH",2,
12100,"THREE FIELDS ENTERTAINMENT LIMITED",2,
12101,"THREE FLIP STUDIOS, LLC",2,
12103,"THREE ONE ZERO LLC",2,
12104,"THREE PHASE INTERACTIVE PTY LTD",2,
12108,"THROUGHLINE GAMES IVS",2,
12109,"THROWBACK ENTERTAINMENT INC",2,
12112,"THUMBSTAR GAMES",2,
12113,"THUNDER LOTUS GAMES",2,
12117,"THYLACINE STUDIOS",2,
12121,"TICKTOCK GAMES LIMITED.",2,
12123,"TIC TOC STUDIOS LLC",2,
12142,"TILTING POINT MEDIA LLC",2,
12145,"TIMBRE INTERACTIVE, LLC",2,
12153,"TINA RICHARDS TRADING AS COTTON CANDY CYANIDE GAME STUDIO",2,
12156,"TIN MAN GAMES PTY LTD",2,
12157,"TINT DIGITAL LTD",2,
12159,"TINYBUILD LLC",2,
12165,"TINY UTOPIA LLC",2,
12166,"TIO ATUM LTD.",2,
12168,"TIREDTROPE LLC",2,
12197,"TOADMAN INTERACTIVE AB",2,
12198,"TOASTER SQUIRREL STUDIO LTD",2,
12201,"TOCHAS STUDIOS SA DE CV",2,
12218,"TOM IVAR ARNTZEN",2,
12224,"TOM ROOZEN ADVISERING T/A WIZZLE",2,
12244,"TOO KIND STUDIO SARL",2,
12254,"TOP RATED",2,
12261,"TORCH GAMES",2,
12263,"TORE GROUP PTY. LTD",2,
12269,"TORTUGA TEAM LTD.",2,
12270,"TORUS GAMES PTY LTD",2,
12280,"TOTAL IMMERSION SA",2,
12289,"TOUCHFIGHT GAMES",2,
12299,"TOWER STUDIOS LTD",2,
12302,"TOXIC GAMES LTD",2,
12303,"TOYBOX INC.",2,トイボックス株式会社
12306,"TOYLOGIC LTD",2,株式会社トイロジック
12325,"TRANSCENDSENSE TECHNOLOGIES INC.",2,
12334,"TRAPPED NOTE INC",2,
12336,"TRAVELLERS TALES (UK) LIMITED",2,
12344,"TREEFORTRESS, INC.",2,
12345,"TREE MEN GAMES LTD",2,
12351,"TREVA ENTERTAINMENT",2,
12352,"TRI-ACE INC.",2,株式会社トライエース
12353,"TRIANGLE STUDIOS",2,
12354,"TRIANGLE STUDIOS BV",2,
12355,"TRIANGULAR PIXELS LTD",2,
12366,"TRICKSTAR GAMES PTY LTD",2,
12368,"TRICKY PIXELS LTD",2,
12370,"TRIFORCE SALES LLC",2,
12371,"TRIHEDRON LLC",2,
12372,"TRIKE GIRL STUDIO, LLC",2,
12373,"TRILIGHT STUDIOS, INC.",2,
12374,"TRILITH ENTERTAINMENT LIMITED",2,
12379,"TRINKET STUDIOS, INC",2,
12384,"TRIPLE EH LTD",2,
12388,"TRIPWIRE INTERACTIVE",2,
12390,"TRISKELIA GAMES",2,
12398,"TROUBLE IMPACT LLC",2,
12400,"TRUANT PIXEL, LLC",2,
12403,"TRUE ILLUSION SOFTWARE INC.",2,
12405,"TRU FUN ENTERTAINMENT",2,
12406,"TRUST INTERNATIONAL B.V.",2,
12411,"TT GAMES LIMITED",2,
12413,"TTS SOFTWARE, LLC",2,
12422,"TUNA TECHNOLOGIES LTD",2,
12425,"TUQUE GAMES INC.",2,
12427,"TURBO BUTTON, INC",2,
12431,"TURBULENZ LIMITED",2,
12439,"TUROV KIRILL",2,
12443,"TURTLE SANDBOX LLC",2,
12447,"TV2 A/S",2,
12470,"TWENTIETH CENTURY FOX FILM CORPORATION",2,
12481,"TWISTED OAK TECHNOLOGIES INC.",2,
12483,"TWISTED PIXEL GAMES",2,
12484,"TWISTPLAY LTD.",2,
12486,"TWITCH INTERACTIVE, INC.",2,
12498,"TWO TRIBES",2,
12500,"TWO TRIBES PUBLISHING B.V.",2,
12509,"UBER ENTERTAINMENT",2,
12519,"UEFA EVENTS S.A",2,
12523,"UGEN INC",2,
12531,"UKI GAMES LTD.",2,
12550,"UNFINISHED PIXEL, SL",2,
12563,"UNIT9 LTD.",2,
12565,"UNITED FRONT GAMES",2,"UNITED FRONT GAMES"
12566,"UNITED INDEPENDENT ENTERTAINMENT GMBH",2,
12571,"UNITY TECHNOLOGIES JAPAN G.K.",2,ユニティ・テクノロジーズ・ジャパン合同会社
12572,"REALSTYLE CO., LTD.",2,株式会社リアルスタイル
12623,"UNIVERSITY OF SOUTHERN CALIFORNIA",2,
12637,"UNKNOWN WORLDS ENTERTAINMNT, INC.",2,
12640,"UNNYHOG CORP.",2,
12645,"UNREAL VISION SRL",2,
12646,"UNRULY ATTRACTIONS LIMITED",2,
12649,"UNTOLD GAMES LTD",2,
12655,"UPPER BYTE",2,
12656,"UPPERCUT GAMES PTY LTD",2,
12657,UPS,2,
12668,"US ARMY - ARMY GAME STUDIO",2,
12670,"USERJOY JAPAN????",2,"USERJOY JAPAN CO., LTD."
12675,"USTREAM INC.",2,ユーストリーム
12684,"UZTEK GAMES INC",2,
12687,"V7 ENTERTAINMENT INC.",2,
12690,"VAGABOND DOG",2,
12691,"VAGARSHAK MUSELIMIAN",2,
12703,"VANDAL GAMES",2,
12708,"VANGUARD CHAOS GAMING INC",2,
12709,"VANGUARD GAMES BV",2,
12711,"VANILLA SUGAR STUDIO INC.",2,株式会社　バニラシュガースタジオ
12712,"VANILLAWARE LTD.",2,ヴァニラウェア有限会社
12714,"VARIABLE STATE LIMITED",2,
12717,"VASARA ENTERTAINMENT OY",2,
12720,"VBLANK ENTERTAINMENT",2,
12727,"VECTORCELL SA",2,
12728,"VECTOR GAMES",2,
12729,"VECTOR UNIT, INC.",2,
12732,"VEDAVI GMBH",2,
12733,"VEDY TECHNOLOGIES CROP",2,
12754,"VERRAN LTD",2,
12766,"VERTICE GAMES",2,
12767,"VERTICE GAMES COMERCIO DE JOGOS E SERVICOS DE DESENVOLVIMENTO LTDA  ME",2,
12768,"VERTIGO GAMES B.V",2,
12769,"VERTIGO GAMING",2,
12771,"VESCOM LTD",2,
12772,"VESTRA MATER STUDIOS, LLC",2,
12774,VEVO,2,
12778,"VHORNET INC.",2,
12791,"VIBRANT CORE",2,
12795,"VICO GAME STUDIO LLC",2,
12796,"VIC TOKAI INC",2,
12820,"VIEWPOINT GAMES LTD",2,
12821,"VIEWS CORPORATION",2,株式会社ヴューズ
12824,"VILLA GORILLA AB",2,
12830,"VINCENT HOEKSMA",2,
12836,VINIT,2,
12860,"VIRTUAL BASEMENT LLC",2,
12862,"VIRTUAL DIMENSION PRODUCTIONS",2,
12868,"VIRTUALLY LIVE ES, SL",2,
12873,"VIRTUALPYTHON LLC",2,
12877,"VIRTUAL THERAPEUTICS",2,
12879,"VIRTUAL VIEW PRODUCTIONS LIMITED",2,
12880,"VIRTUALWARE 2007 S.A.",2,
12883,"VIRTUOS LTD",2,
12885,"VIRZOOM, INC",2,
12894,"VISION GAMES PUBLISHING",2,
12899,"VISION SCAPE INTERACTIVE,INC.",2,
12902,"VISIONWARD LLC",2,
12922,"VITRUVIUS TECHNOLOGIES INC.",2,
12931,"VIVID HELIX INC",2,
12935,"VIZIONECK LLC",2,
12938,"VJIL CONSULTING LIMITED",2,
12942,"VLADIMIR KUDELKA",2,
12943,VLAMBEER,2,
12944,"VLAMBEER VENNOOTSCHAP ONDER FIRMA",2,
12958,"VODAFONE LIMITED",2,
12972,"VOGELSAP V.O.F.",2,
12975,"VOICE OF REASON LIMITED",2,
12976,"VOID STUDIOS S/A",2,
12980,"VOLCANO BEAN LLC",2,
12989,"VOOFOO STUDIOS LIMITED",2,
12991,"VORPAL GAMES LTD",2,
12992,"VORTEX GAME STUDIOS LTDA ME",2,
12996,"VOVOVO LIMITED",2,
12997,"VOVOVO LIMITED DBA TEAM PESKY",2,
12999,VOXLER,2,
13003,"VR BITS LLC",2,
13005,"VREAL INC",2,
13006,"VRESKI AB",2,
13007,"VRESKI HANDELSBOLAG",2,
13009,"VRIDEO, INC.",2,
13011,VRVU,2,
13012,"VRWERX, LLC",2,
13016,"VTIME LIMITED",2,
13018,"VUDU INC",2,
13027,"WADEN KANE GAME STUDIOS, LLC",2,
13033,"WAKO FACTORY SAS",2,
13036,"WALFRIDO ABEJON T/A RAINY NIGHT CREATIONS",2,
13059,"WANDERING CORGI STUDIOS LLC",2,
13071,"WARHEAD ENTERTAINMENT",2,
13072,"WARHORSE STUDIOS, S.R.O.",2,
13073,"WARLOCK ARTS LTD",2,
13074,"WARLOCK ARTS YAZILIM SAN TIC LTD STI",2,
13118,"WAYFORWARD TECHNOLOGIES",2,
13126,"WEATHERNATION TV, INC",2,
13128,"WEBCORE GAMES",2,
13140,"WEIK - CLOSE ALLIANCE LLC",2,
13141,WEIRDBEARD,2,
13142,"WEIRDBEARD B.V.",2,
13144,"WELL BRED RHINO",2,
13147,"WELL PLACED CACTUS PTY LTD",2,
13151,WEMOLAB,2,
13153,"WERPLAY (PVT.) LIMITED",2,
13158,"WEST COAST SOFTWARE LTD",2,
13169,"WE THE FORCE STUDIOS SAPI DE CV",2,
13177,"WHALE ROCK GAMES OOO",2,
13179,"WHAT UP GAMES LLC",2,
13191,"WHITEBOX INTERACTIVE",2,
13194,"WHITE ELEPHANT STUDIO LLC",2,
13195,"WHITE ELK LLC",2,
13202,"WHITE LOTUS INTERACTIVE LLC",2,
13204,"WHITEMOON DREAMS",2,
13208,"WHITE PAPER GAMES",2,
13209,"WHITE RABBIT LLC.",2,
13214,"WHOLE HOG GAMES",2,
13216,"WHOOTGAMES S.L.",2,
13222,"WICKED WITCH SOFTWARE PTY LIMITED",2,
13230,"WILDBIT STUDIOS S.L.",2,
13231,"WILDCARD PROPERTIES",2,
13233,"WILD FACTOR LTD",2,
13235,"WILDGRASS GAMES PTY LIMITED",2,
13240,"WILD SHEEP STUDIOS",2,
13245,"WILL CO. LIMITED",2,株式会社ウィル
13248,"WILLIAM CHYR STUDIO LLC",2,
13251,"WILLIAM OLIVER SYKES",2,
13263,"WILL MAKES GAMES?",2,
13274,"WIMBUS STUDIOS, LLC",2,
13277,"WINDY HILL STUDIO LLC",2,
13284,"WINKING SKYWALKER ENTERTAINMENT LIMITED",2,"WINKING SKYWALKER ENTERTAINMENT LIMITED"
13292,"WINTERWORKS GMBH",2,
13297,"WISE INC.",2,"株式会社 WISE"
13302,"WISH STUDIOS LIMITED",2,
13304,"WITCH BEAM GAMES",2,
13308,"WITHIN UNLIMITED, INC.",2,
13312,"WIZARD GAMES INC",2,
13323,"WOLBREW GAMES",2,
13324,"WOLFBREW GAMES",2,
13331,"WONDERFUL LASERS INC.",2,
13338,"WOODSY STUDIO",2,
13341,"WOOLWORTHS LIMITED",2,
13352,"WORKINMAN INTERACTIVE LLC",2,
13354,"WORKMAN CO., LTD.",2,株式会社ワークマン
13366,"WORLD WRESTLING ENTERTAINMENT INC.",2,
13367,"WORM ANIMATION LLC",2,
13370,"WOZNIAK & CARPENDALE, LLC",2,
13387,"WWW.HANDY-GAMES.COM GMBH",2,
13391,"WZO GAMES INC",2,
13395,"XALOC STUDIOS SL",2,
13400,"XAVIANT BLUE MAMMOTH GAMES LLC",2,
13414,"XEQUENCE, LLC",2,
13423,"XINESS CO., LTD",2,
13424,"XING INC",2,株式会社エクシング
13429,"XMPT GAMES",2,
13431,"XONA GAMES, INC.",2,"XONA GAMES INC."
13436,"XPLORED SRL",2,
13448,"XTRA MILE GAMES",2,
13458,"YAGER DEVELOPMENT GMBH",2,
13470,"YANIM STUDIO SL",2,
13472,"YASH FUTURE TECH SOLUTIONS PVT LTD",2,
13474,"YCJY GAMES AB",2,
13486,"YOANN PETER TRADING AS 'THE SHADY GENTLEMEN'",2,
13491,"YOKYER BILISIM YAZILIM LTD STI",2,
13495,"YORICK VAN VLIET",2,
13503,"YOYO GAMES LTD",2,
13504,"YSBRYD GAMES WORLDWIDE LIMITED",2,
13507,"YUKON MEDIA, LLC",2,
13509,"YUMMYYUMMYTUMMY, INC.",2,
13510,"YUPP TV",2,
13512,"YURY NIKIFOROV",2,
13525,ZANARDI&LIZA,2,
13527,"ZANRAI INTERACTIVE, LLC",2,
13540,"ZAXIS APS",2,
13543,"ZDF GMBH",2,
13546,"ZEBOYD GAMES",2,
13566,"ZEPETTO CO.",2,"ZEPETTO CO."
13568,"ZEREO INC.",2,株式会社ゼレオ
13576,"ZEROTRANSFORM LLC",2,
13584,"ZIKWAVE STUDIOS INC.",2,
13585,"ZILLION WHALES LIMITED",2,
13597,"ZOINK AB",2,
13602,"ZOMBIE STUDIOS",2,ゾンビスタジオ
13604,"ZONE TECH MEA LLC",2,
13607,"ZOO CORPORATION",2,株式会社ズー
13617,"ZORDIX AB",2,
13620,"ZOTOBI MANAGEMENT LIMITED",2,
13621,ZOUGLA.GR,2,
13623,"ZOXIDE GAMES",2,
13628,"Z-SOFTWARE GMBH",2,
13629,"ZUAN XIN LUCKY DRAGON GAMING PTE LTD",2,
13630,"ZUEIRA DIGITAL",2,
13636,"ZYNGA INC",2,
13643,[BRACKET]GAMES,2,
13701,"360CHANNEL, INC.",2,株式会社360CHANNEL
13702,8ING,2,株式会社エイティング
13703,"ACCESS GAMES",2,株式会社アクセスゲームズ
13704,"[ASIA] ACTIVISION BLIZZARD PTY LTD",2,
13705,AFFECT,2,株式会社アフェクト
13706,AI,2,株式会社エーアイ
13707,AIR,2,有限会社エア
13708,"ALPHA SYSTEM",2,株式会社アルファ・システム
13709,ALTHI,2,株式会社アルティ
13710,"ANAHEIM SOFTWARE INC.",2,有限会社アナハイムソフトウェア
13711,"ANCIENT CORP.,",2,株式会社エインシャント
13712,"PARK ESM",2,株式会社アニプレックス
13713,"APLUS CO.,LTD.",2,エープラス株式会社
13714,"APOLO SOFT",2,株式会社アポロソフト
13715,"AQ INTERACTIVE INC.",2,株式会社AQインタラクティブ
13716,"AQUALIA CO,LTD",2,株式会社アクオリア
13717,"AQUA SYSTEM",2,株式会社アクアシステム
13718,AQURIA,2,アクリア
13719,ARCADIA,2,株式会社アルカディア
13720,ARTEPIAZZA,2,アルテピアッツァ株式会社
13721,"ASCII MEDIA WORKS INC.",2,株式会社アスキー・メディアワークス
13722,"ASOBIMO,INC.",2,アソビモ株式会社
13723,"ATLUS (TERMINATED)",2,株式会社アトラス
13724,"BANDAI CHANNEL",2,株式会社バンダイチャンネル
13725,BANPRESTO,2,株式会社バンプレスト
13726,"BBQ LTD",2,株式会社BBQ
13727,B.B.STUDIO,2,株式会社B.B.スタジオ
13728,"BEC CO.,LTD.",2,株式会社ベック
13729,"BEIO WOLF CO.,LTD",2,ベイオウルフ株式会社
13730,"BESTMEDIA INC.",2,株式会社ベストメディア
13731,BIBENDEDEIGEMUZUAJIAPITEIIRIMITEDDO,2,ビベンディゲームズ・アジア・ピーティーイーリミテッド
13732,BLACKJACK,2,株式会社ブラックジャック
13733,"BLACK TOWER",2,株式会社ブラックタワー
13734,"BLUELAB INC.",2,"주식회사 블루랩"
13735,"[ASIA] BLUESIDE INC.",2,
13736,"BURN HOUSE EFFECT",2,株式会社バーンハウスエフェクト
13737,BUSHIROAD,2,株式会社ブシロード
13738,"BUSINESS PARTNER CO.,LTD",2,株式会社ビジネスパートナー
13739,"CAPCOM TAIWAN CO., LTD.",2,"CAPCOM TAIWAN CO., LTD."
13740,"CATTLE CALL",2,株式会社キャトルコール
13741,"CATTLE CALL INC.(???)",2,株式会社キャトルコール(不稼働)
13742,CHARA-ANI,2,株式会社キャラアニ
13743,CIRCUS,2,有限会社サーカス
13744,"COSEN CO., LTD.",2,株式会社賈船
13745,"COVER CORPORATION",2,カバー株式会社
13746,CRAFTS&MEISTER,2,株式会社CRAFTS&MEISTER
13747,CRIMAX,2,株式会社クライマックス
13748,"CULTURE CONVENIENCE CLUB CO.,LTD.",2,カルチュア・コンビニエンス・クラブ株式会社
13749,"CYBER CONNECT 2",2,株式会社サイバーコネクトツー
13750,"CYBERFRONT CORPORATION",2,株式会社サイバーフロント
13751,"DAITO GIKEN, INC.",2,株式会社大都技研
13752,"DEC KOREA CO., LTD.",2,DEC
13753,DIGIKAN,2,株式会社デジカン
13754,"DIGITAL WORKS ENTERTAINMENT,INC",2,株式会社デジタルワークスエンタテインメント
13755,DIMPS,2,株式会社ディンプス
13756,DINGO,2,株式会社ディンゴ
13757,"DMM.COM CO.,LTD.",2,"株式会社 DMM.COM"
13758,"DOUBLE HELIX GAMES",2,"DOUBLE HELIX GAMES"
13759,"DRAGONFLY GF CO., LTD.",2,"DRAGONFLY GF CO., LTD."
13760,DREAMS,2,株式会社ドリームス
13761,"ECOLE SOFTWARE CORP.",2,株式会社エコールソフトウェア
13762,"EITAROSOFT, INC.",2,株式会社エイタロウソフト
13763,"ERTAIN CORPORATION",2,株式会社ERTAIN
13764,ESPO,2,株式会社エスポ
13765,"EXAMU INC.",2,株式会社エクサム
13766,"EXTREME CO., LTD.",2,株式会社エクストリーム
13767,FACEBOOK,2,フェイスブック
13768,"FIELDS CORPORATION",2,フィールズ株式会社
13769,FIREMINT,2,FIREMINT
13770,"FOG INC.",2,株式会社フォグ
13771,"FONFUN CORPORATION",2,株式会社FONFUN
13772,"GAE, INC.",2,株式会社GAE
13773,GANBARION,2,株式会社ガンバリオン
13774,"GEARBOX PUBLISHING",2,"GEARBOX PUBLISHING"
13775,"GEMDROPS, INC.",2,ジェムドロップ株式会社
13776,GENTERPRISE,2,株式会社GENTERPRISE
13777,"[ASIA] GO LIVE TEST COMPANY",2,
13778,"GOOD NAVIGATE",2,株式会社グッドナビゲイト
13779,GOSHOU,2,有限会社娯匠
13780,"GRASSHOPPER MANUFACUTURE INC.",2,株式会社グラスホッパー・マニファクチュア
13781,"GREE, INC.",2,グリー株式会社
13782,"G.REV LTD.",2,有限会社グレフ
13783,HAND,2,株式会社ハ・ン・ド
13784,HEXADRIVE,2,株式会社ヘキサドライブ
13785,"HI CORPORATION",2,株式会社エイチアイ
13786,"HJ HOLDINGS LLC",2,HJホールディングス合同会社
13787,"HOBIBOX CO.LTD",2,ホビボックス株式会社
13788,"HONG KONG TELEVISION NETWORK LIMITED",2,"Hong Kong Television Network Limited"
13789,"HOPEMOON CO., LTD.",2,株式会社ホープムーン
13790,"HYDE,INC.",2,株式会社ハイド
13791,"IID, INC.",2,株式会社イード
13792,"IMAGEEPOCH INC.",2,株式会社イメージエポック
13793,"IMEL INC.",2,IMEL株式会社
13794,INIS,2,株式会社イニス
13795,"INSPIRE CO.,LTD.",2,インスパイア株式会社
13796,"INTENSE CO.,LTD.",2,株式会社インテンス
13797,"INTERCHANNEL INC.",2,株式会社インターチャネル
13798,"INTERNATIONAL CARD SYSTEM",2,インターナショナルカードシステム株式会社
13799,"IVY ARTS",2,株式会社アイビーアーツ
13800,K2,2,有限会社ケーツー
13801,"KADOKAWA SHOTEN",2,株式会社角川書店
13802,KID,2,株式会社キッド
13803,"KITA DENSHI",2,株式会社北電子
13804,KOKUYO,2,コクヨ株式会社
13805,"KYORAKU INDUSTRIES",2,株式会社京楽産業ホールディングス
13806,"LAUREL CODE INC.",2,株式会社ローレル・コード
13807,MARIONET,2,株式会社マリオネット
13808,"MEISTER HERO CO.,LTD.",2,マイスターヒーロー株式会社
13809,METRO,2,株式会社メトロ
13810,"MICRO VISION",2,株式会社マイクロビジョン
13811,"MIDWAY AMUSMENT GAME",2,"MIDWAY AMUSMENT GAME"
13812,"MONOBIT INC.",2,株式会社モノビット
13813,"MTO CO.,LTD.",2,エム・ティー・オー株式会社
13814,"MYNAVI PUBLISHING CORPORATION",2,株式会社マイナビ出版
13815,"NCRATERS CO. LTD.",2,"NCRATERS CO. LTD."
13816,"NEOWIZ GAMES",2,"NEOWIZ GAMES"
13817,"NETREVO CO.,LTD.",2,有限会社ネットレヴォ
13818,"NEVERLAND COMPANY",2,株式会社ネバーランドカンパニー
13819,NEXON-GT,2,NEXON-GT
